color_variant_id,container,reprocess
1100004329-Pink-Pink,in-media,true
1000014939306-White-White,in-media,true
1000015600979-Pink-Pink,in-media,true
1000015600996-Green-Green,in-media-ea,true
1000015601009-Blue-Blue,in-media-ea,true
1000015601012-Pink-Pink,in-media-ea,true
1000015601045-Pink-Pink,in-media-ea,true
1000015601088-White-White,in-media,true
1000015602781-White-White,in-media,true
1000015602799-White-White,in-media,true
1000015602832-White-White,in-media,true
1000015605414-Pink-Pink,in-media-ea,true
1000015605419-Green-Green,in-media,true
1000015605429-Pink-Pink,in-media,true
1000015605471-Pink-Pink,in-media,true
1000015605478-White-White,in-media,true
1100000315-Pink-Pink,in-media,true
1100000316-Green-Green,in-media,true
1000014309179-Multi-MULTI,in-media,true
1000014376875-Blue-Blue,in-media,true
1000014376925-Purple-Purple,in-media,true
1000014409451-Multi-MULTI,in-media,true
1000014409541-White-WHITE,in-media,true
1000014569805-Pink-Pink,in-media,true
1000014590638-Multicolour,in-media,true
1000015064323-PinkWhite-Pink,in-media,true
1000015076721-Pink-Pink,in-media,true
1000015095481-Peach-Pink,in-media,true
1000015149327-Pink-Pink,in-media,true
1000015202718-Lilac-Purple,in-media,true
1000015238718-Yellow-Yellow,in-media,true
1000015593142-Red-Red,in-media,true
1000015593217-Green-Green,in-media,true
1000015600927-White-White,in-media,true
1000015602524-Purple-Purple,in-media,true
1000015602537-Purple-Purple,in-media,true
1000015602550-Pink-Pink,in-media,true
1000015602751-White-White,in-media-ea,true
1000015602757-White-White,in-media-ea,true
1000015602763-White-White,in-media,true
1000015602790-White-White,in-media,true
1000015602796-White-White,in-media,true
1000015602811-Green-Green,in-media-ea,true
1000015602823-White-White,in-media,true
1000015605523-Pink-Pink,in-media,true
1000015606351-Multicolour,in-media,true
1000015606363-Green-Green,in-media,true
1000015606393-Pink-Pink,in-media-ea,true
1000015606414-Pink-Pink,in-media,true
1000015606417-Pink-Pink,in-media,true
1000015681153-Multicolour,in-media,true
1000015713659-Purple-Purple,in-media,true
1000015713665-Purple-Purple,in-media,true
1000015717266-Pink-Pink,in-media,true
1000015717281-White-White,in-media,true
1000015717371-White-White,in-media,true
1000015723824-Pink-Pink,in-media-ea,true
1000015779177-Multicolour,in-media,true
1000015780065-White-White,in-media,true
1000015936117-Pink-Pink,in-media,true
1000016005410-Multicolour,in-media,true
1100002930-White-White,in-media-ea,true
1100002933-White-White,in-media-ea,true
1100003054-Blue-Blue,in-media-ea,true
1100003270-White-White,in-media-ea,true
1100004688-Navy-Blue,in-media,true
1100004691-LightPink-Pink,in-media,true
1000015202721-Lilac-Purple,in-media,true
1000015601021-Pink-Pink,in-media,true
1000015601048-Pink-Pink,in-media,true
1000015601082-Beige-Beige,in-media-ea,true
1000015602760-White-White,in-media-ea,true
1000015602769-White-White,in-media,true
1000015602820-Green-Green,in-media-ea,true
1000015605464-Green-Green,in-media-ea,true
1000015606357-Multicolour,in-media-ea,true
1000015606372-Green-Green,in-media,true
1000015606402-Pink-Pink,in-media,true
1000015606426-Pink-Pink,in-media,true
1000015713668-Purple-Purple,in-media,true
1000015713671-Purple-Purple,in-media,true
