color_variant_id,container,reprocess
1100004112-Cream-Beige,in-media-ea,true
1100004116-Pink-Pink,in-media-ea,true
1100004118-Blue-Blue,in-media-ea,true
1100004123-Beige-Beige,in-media-ea,true
1100004126-Pink-Pink,in-media-ea,true
1000014376853-Pink-Pink,in-media,true
1000014376899-Blue-Blue,in-media,true
1000014377009-Blue-Blue,in-media,true
1000014377030-Blue-Blue,in-media,true
1000014410325-Multi-MULTI,in-media,true
1000014570715-White-White,in-media,true
1000014570834-Grey-Grey,in-media,true
1000014570873-Green-Green,in-media,true
1000014571052-Grey-Grey,in-media,true
1000014571938-White-White,in-media,true
1000014572113-Blue-Blue,in-media,true
1000015172307-Pink-Pink,in-media,true
1000015234745-Cream-Beige,in-media,true
1000015238841-Pink-Pink,in-media,true
1000015369633-White-White,in-media,true
1000015591690-White-White,in-media-ea,true
1000015593352-Multicolour,in-media,true
1000015593522-Yellow-Yellow,in-media,true
1000015593535-Pink-Pink,in-media-ea,true
1000015593782-OffWhite-White,in-media,true
1000015593834-LightPink-Pink,in-media-ea,true
1000015668136-Pink-Pink,in-media-ea,true
1000015668188-Cream-Beige,in-media,true
1000015680482-Multicolour,in-media-ea,true
1000015681385-Pink-Pink,in-media,true
1000015717541-Beige-Beige,in-media,true
1000015717554-Pink-Pink,in-media,true
1000015717580-Pink-Pink,in-media,true
1000015717593-Purple-Purple,in-media,true
1000015719418-Pink-Pink,in-media,true
1000015719994-White-White,in-media,true
1000015720072-Pink-Pink,in-media-ea,true
1000015720215-Pink-Pink,in-media,true
1000015761145-Brown-Brown,in-media-ea,true
1000015772750-Pink-Pink,in-media,true
1000015780257-Red-Red,in-media,true
