sku_id,container,category
1000015567080-Black-Black,in-media,men-sportswear
1000015567080-Green-Sage,in-media,men-sportswear
1000016284744-Blue-Navy,in-media-ea,men-sportswear
1000016235874-Blue-Navy,in-media-ea,men-sportswear
1000015566361-Black-Black,in-media,men-sportswear
1000014704531-Black-Black,in-media,men-sportswear
1000014704468-Orange-Orange,in-media,men-sportswear
1000014704050-Green-Green,in-media,men-sportswear
1000014869299-Black-Black,in-media,men-sportswear
1000014834622-Blue-Navy,in-media,men-sportswear
1000013515094-Beige-Beige,in-media-us,men-sportswear
1000013515094-Black-Black,in-media-us,men-sportswear
1000013515094-Blue-Blue,in-media,men-sportswear
1000013515094-Blue-DarkTeal,in-media,men-sportswear
1000013515094-Green-Sage,in-media,men-sportswear
1000013515094-Grey-Grey,in-media-us,men-sportswear
1000015567111-Black-Black,in-media,men-sportswear
1000014705492-Black-Black,in-media,men-sportswear
1000014704696-White-White,in-media,men-sportswear
1000015610594-Blue-Navy,in-media,men-sportswear
1000015610594-White-OffWhite,in-media,men-sportswear
1000014834745-Grey-Charcoal,in-media,men-sportswear
1000015566382-Green-Sage,in-media,men-sportswear
1000014704050-Beige-Beige,in-media,men-sportswear
1000015610741-Black-Black,in-media,men-sportswear
1000015567132-Black-Black,in-media,men-sportswear
1000014819606-Beige-Beige,in-media,men-sportswear
1000015566179-Grey-DarkSage,in-media,men-sportswear
1000015566179-Brown-Brown,in-media,men-sportswear
1000014889852-Beige-Beige,in-media,men-sportswear
1000014704468-Grey-Charcoal,in-media,men-sportswear
1000013515094-Blue-Navy,in-media,men-sportswear
1000014704670-Yellow-LitYellow,in-media,men-sportswear
1000013385936-Black-Black,in-media-us,men-sportswear
1000015513381-Black-Black,in-media,men-sportswear
1000015610977-Grey-LightGrey,in-media,men-sportswear
1000014160734-Grey-Charcoal,in-media,men-sportswear
1000016538508-White-Ecru,in-media-ea,men-sportswear
1000003240803-Blue-Navy,in-media,men-sportswear
1000014704645-White-White,in-media,men-sportswear
1000014834684-Blue-Aqua,in-media,men-sportswear
1000015566192-Grey-Grey,in-media,men-sportswear
1000016236251-Black-Black,in-media-ea,men-sportswear
1000014704742-White-OffWhite,in-media,men-sportswear
1000014704721-Beige-Beige,in-media,men-sportswear
1000014686025-Black-Black,in-media,men-sportswear
1000014704721-Green-Green,in-media,men-sportswear
1000014722478-Beige-Beige,in-media,men-sportswear
