sku_id,container,category
1000016247531-White-OffWhite,in-media,women-ethnicwear
1000016504949-Black-Black,in-media,women-ethnicwear
1000014082924-Black-Black,in-media,women-ethnicwear
1000015556083-Blue-Indigo,in-media,women-ethnicwear
1000015122340-Grey-Sage,in-media-ea,women-ethnicwear
1000016064793-White-OffWhite,in-media,women-ethnicwear
1000014462138-Beige-Beige,in-media,women-ethnicwear
1000014462138-Grey-SilverGrey,in-media,women-ethnicwear
1000014462138-Red-Maroon,in-media,women-ethnicwear
1000014633529-Pink-Pink,in-media,women-ethnicwear
1000014633529-Yellow-Yellow,in-media,women-ethnicwear
1000015899120-Black-Black,in-media,women-ethnicwear
1000014042478-Black-Black,in-media,women-ethnicwear
1000014042478-Gold-AntiqueGold,in-media,women-ethnicwear
1000014042478-Silver-Silver,in-media,women-ethnicwear
1000014042478-White-White,in-media,women-ethnicwear
1000016505572-Pink-Pink,in-media,women-ethnicwear
1000014462155-Blue-Navy,in-media,women-ethnicwear
1000014462138-Blue-Navy,in-media,women-ethnicwear
1000015314127-Yellow-Yellow,in-media,women-ethnicwear
1000014788723-Pink-Peach,in-media,women-ethnicwear
1000016296340-Yellow-Lime,in-media,women-ethnicwear
1000015765317-Yellow-Mustard,in-media,women-ethnicwear
1000013346554-Black-Black,in-media-uk,women-ethnicwear
1000016505217-Pink-Pink,in-media,women-ethnicwear
1000015765317-Pink-DustyPink,in-media,women-ethnicwear
1000014038837-White-White,in-media,women-ethnicwear
1000016304113-Red-Red,in-media,women-ethnicwear
1000016270330-Red-Maroon,in-media,women-ethnicwear
1000014618077-Beige-Cream,in-media,women-ethnicwear
1000014618077-Brown-Brown,in-media,women-ethnicwear
1000014618077-Red-Red,in-media,women-ethnicwear
