sku_id,container,category
1000013708830-Brown-LightBrown,in-media,men-bottoms
1000015836280-Grey-Grey,in-media,men-bottoms
1000015143237-Beige-Beige,in-media,men-bottoms
1000015143237-Black-Black,in-media,men-bottoms
1000015143237-Blue-Navy,in-media,men-bottoms
1000015143237-Brown-Brown,in-media,men-bottoms
1000015143237-Green-Green,in-media,men-bottoms
1000015143237-Grey-DarkGrey,in-media,men-bottoms
1000015143237-Grey-Grey,in-media,men-bottoms
1000015143237-White-White,in-media,men-bottoms
1000016273139-Beige-Beige,in-media,men-bottoms
1000015611558-White-White,in-media,men-bottoms
1000014869399-Green-DustOlive,in-media,men-bottoms
1000016452683-Black-Black,in-media,men-bottoms
1000016452683-Green-Khaki,in-media,men-bottoms
1000015770228-Blue-Navy,in-media,men-bottoms
1000016549685-Beige-Beige,in-media-ea,men-bottoms
1000014706106-Beige-LightKhaki,in-media,men-bottoms
1000016337423-Green-Khaki,in-media-ea,men-bottoms
1000015770253-Black-Black,in-media,men-bottoms
1000015770253-Blue-Navy,in-media,men-bottoms
1000015770253-Grey-Grey,in-media,men-bottoms
1000015567712-Blue-DarkBlue,in-media-ea,men-bottoms
1000015461092-Green-Sage,in-media,men-bottoms
1000015563760-Green-Sage,in-media,men-bottoms
1000016206155-Black-Black,in-media,men-bottoms
1000016206155-Blue-Navy,in-media-ea,men-bottoms
1000016206155-Green-Green,in-media,men-bottoms
1000016206155-Grey-GreyMelange,in-media,men-bottoms
1000016206155-Grey-LightGrey,in-media,men-bottoms
1000014767809-White-White,in-media,men-bottoms
1000014673392-Black-Black,in-media,men-bottoms
1000014673392-Black-Blk-Antiqe,in-media,men-bottoms
1000015564570-Brown-Brown,in-media,men-bottoms
1000015564570-Green-Sage,in-media,men-bottoms
1000015564570-White-Ecru,in-media,men-bottoms
1000015569252-Blue-DarkBlue,in-media,men-bottoms
1000016206155-Brown-Brown,in-media,men-bottoms
1000016155359-Brown-Brown,in-media,men-bottoms
1000015562770-Brown-Brown,in-media,men-bottoms
1000015567712-Beige-Beige,in-media-ea,men-bottoms
1000015610230-Blue-DarkBlue,in-media,men-bottoms
1000016543542-Beige-Beige,in-media-ea,men-bottoms
