color_variant_id,container,reprocess
1000015168526-Yellow-Yellow,in-media,
1000015588216-Beige-Beige,in-media,
1000015221531-Grey-Grey,in-media,
1000015311219-Blue-Navy,in-media,
1000015547810-Purple-Lilac,in-media-ea,
1000016352999-Brown-Brown,in-media-ea,
1000012938424-Pink-Ivory,in-media,
1000014301716-White-OffWhite,in-media,
1000015649815-Pink-Ivory,in-media,
1000014827748-Black-Black,in-media,
1000015579855-Pink-Ivory,in-media-ea,
1000015588020-Black-Black,in-media,
1000014949886-Green-Green,in-media,
1000014952319-Blue-Antique,in-media,
1000015068812-Black-Black,in-media,
1000015117590-Brown-CamalTopSt,in-media,
1000016141961-White-White,in-media-ea,
1000013134520-Yellow-Yellow,in-media,
1000015529793-Black-Black,in-media,
1000016141889-Purple-Lavender,in-media-ea,
1000015113016-Beige-Beige,in-media,
1000015117632-Gold-LightGold,in-media,
1000015168450-Gold-LightGold,in-media,
1000015279504-Brown-Bronze,in-media,
1000015983871-Beige-Beige,in-media,
1000016013342-Black-Black,in-media,
1000016113076-Black-Black,in-media,
1000012504572-Beige-Beige,in-media,
1000013810543-Blue-BlueNavyDen,in-media-us,
1000015156843-White-White,in-media,
1000015392317-Blue-LightBlue,in-media,
1000013810199-Black-Black,in-media,
1000014853813-Multicolour,in-media,
1000015156798-Pink-Blush,in-media,
1000015279638-Blue-BlueNavyDen,in-media,
1000015774355-Blue-BlueNavyDen,in-media,
1000013810494-Beige-Beige,in-media,
1000013810886-Green-Green,in-media,
1000013810970-Black-Black,in-media,
1000014825447-Red-Wine,in-media,
1000014853821-Gold-Gold,in-media,
1000015258579-Multicolour,in-media,
1000015258674-Brown-Bronze,in-media,
1000015279313-Yellow-Yellow,in-media,
1000015279596-Black-Black,in-media,
1000014527549-Beige-Beige,in-media,
1000015279561-Brown-Tan,in-media,
1000015662669-Brown-Tan,in-media,
1000015091885-Silver-Sultan,in-media,
1000015258422-Brown-Tan,in-media,
1000015258481-Brown-Brown,in-media,
1000015258603-Grey-Gunmetal,in-media,
1000015258667-Gold-Gold,in-media,
1000015258681-Black-Black,in-media,
1000015545264-Black-Black,in-media,
1000013595998-Beige-Cream,in-media,
1000015547949-Brown-Brown,in-media,
1000015585406-Grey-Gunmetal,in-media,
1000015588045-Beige-Cream,in-media,
1000015637081-Pink-Ivory,in-media-ea,
1000015596577-Purple-PurpleMau,in-media,
1000014394769-Brown-Khaki,in-media,
1000015122676-White-White,in-media,
1000015156930-Purple-Lavender,in-media,
1000011245723-Pink-PinkWhite,in-media,
1000012982565-Blue-BlueNavyDen,in-media-us,
1000014260765-Purple-Purple,in-media,
1000014958715-Black-Black,in-media-ea,
1000014071672-Black-Black,in-media,
1000014260813-Purple-Purple,in-media,
1000014260825-Black-Black,in-media,
1000014951806-Beige-Beige,in-media-ea,
1000015148623-Beige-Beige,in-media,
1000015599745-Brown-Brown,in-media,
1000013194348-Blue-Navy,in-media-us,
1000014937972-Beige-Beige,in-media,
1000014949773-Black-Black,in-media,
1000015579810-Pink-DustySalmon,in-media,
1000016123042-Black-Black,in-media,
1000014208687-Beige-Cream,in-media,
1000015027127-Beige-Beige,in-media,
1000015631283-Pink-PinkRaniPin,in-media,
1000015643999-Brown-Brown,in-media,
1000015649885-Red-Wine,in-media,
1000015689422-Brown-Brown,in-media,
1000015864959-Pink-Peach,in-media,
1000016123060-White-White,in-media,
1000016200936-Black-Black,in-media,
1000016521189-Brown-Tan,in-media-ea,
1000014047335-Black-Black,in-media,
1000014285654-Black-Black,in-media,
1000014372176-Purple-Lilac,in-media,
1000014952167-Beige-Beige,in-media,
1000015068854-Black-Black,in-media,
1000015109924-Black-Black,in-media,
1000015122701-Yellow-Yellow,in-media,
1000015631297-Pink-PinkRaniPin,in-media,
1000015991848-Blue-Navy,in-media,
1000014260819-Grey-Grey,in-media,
1000014372181-Purple-PurpleMau,in-media,
1000015117611-Beige-Beige,in-media,
1000015644041-Black-Black,in-media-ea,
1000016130468-Black-Black,in-media,
1000016303271-Black-Black,in-media,
1000011830921-Purple-PurpleMau,in-media,
1000014260867-Purple-Purple,in-media,
1000014443005-Black-Black,in-media,
1000014951806-Pink-Peach,in-media-ea,
1000015392347-Green-LightGreen,in-media,
1000015579821-White-White,in-media,
1000015599782-Green-Olive,in-media,
1000015631290-Red-Wine,in-media,
1000014751446-White-White,in-media,
1000014754140-Black-Black,in-media,
1000015397593-Pink-PinkRaniPin,in-media,
1000016123070-Black-Black,in-media,
1000016123108-White-White,in-media,
1000016390263-Purple-PurpleMau,in-media-ea,
1000013507152-Black-Black,in-media,
1000014128348-White-White,in-media,
1000014234897-Brown-CamalTopSt,in-media,
1000014414403-White-OffWhite,in-media,
1000015122701-Pink-PinkRaniPin,in-media,
1000015168404-Gold-LightGold,in-media,
1000015221728-White-White,in-media,
1000015643968-Brown-Brown,in-media-ea,
1000016200928-Black-Black,in-media,
1000016521133-Brown-Tan,in-media-ea,
1000015027114-Beige-Beige,in-media,
1000015109762-Black-Black,in-media,
1000015109861-Black-Black,in-media,
1000015186508-White-White,in-media,
1000015588076-Brown-Khaki,in-media,
1000015649822-Black-Black,in-media,
1000016200959-Black-Black,in-media,
